field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
affidavit_surety_1_notary_name,Affidavit Surety 1 Notary Name,,text,text,narrative_derived,repeating_slot,affidavit_surety,1,20,yellow,,Y,,llm_over_narrative,
affidavit_surety_2_name,Affidavit Surety 2 Name,,text,text,narrative_derived,repeating_slot,affidavit_surety,2,20,yellow,,Y,,llm_over_narrative,
affidavit_surety_2_signature,Affidavit Surety 2 Signature,,text,signature,signature,affidavit_surety_2_signature,,,5,green,,,Y,wet_ink,
affidavit_surety_2_county,Affidavit Surety 2 County,,text,text,narrative_derived,repeating_slot,affidavit_surety,2,20,yellow,,Y,,llm_over_narrative,
affidavit_surety_2_date,Affidavit Surety 2 Date,,date,date,narrative_derived,repeating_slot,affidavit_surety,2,20,yellow,,Y,,llm_over_narrative,
affidavit_surety_2_appearance_name,Affidavit Surety 2 Appearance Name,,text,text,narrative_derived,repeating_slot,affidavit_surety,2,20,yellow,,Y,,llm_over_narrative,
affidavit_surety_2_notary_signature,Affidavit Surety 2 Notary Signature,,text,signature,signature,affidavit_surety_2_notary_signature,,,5,green,,,Y,wet_ink,
affidavit_surety_2_notary_name,Affidavit Surety 2 Notary Name,,text,text,narrative_derived,repeating_slot,affidavit_surety,2,20,yellow,,Y,,llm_over_narrative,
corporate_surety_name,Corporate Surety Name,,text,entity_name,party_attr,corporate_surety,,,0,green,Y,,,corporate_surety_record.corporate_surety,
corporate_surety_address_phone,Corporate Surety Address Phone,,text,text,party_attr,corporate_surety,,,0,green,Y,,,corporate_surety_record.corporate_surety,
corporate_surety_officer_name_authority,Corporate Surety Officer Name Authority,,text,text,party_attr,corporate_surety_officer,,,0,green,Y,,,corporate_surety_record.corporate_surety_officer,
bond_approval_date,Bond Approval Date,,date,date,external,court_approval,,,45,orange,,,,left_blank,"date_order(bond_date, >=)"
bond_approval_register_signature,Bond Approval Register Signature,,text,signature,signature,bond_approval_register_signature,,,5,green,,,Y,wet_ink,
