form_id,category,field_name,field_type,page,nearby_label,confidence,x0,y0,x1,y1
AD-028,adoption,adoptee_description_7,text,1,for the following reasons:,0.9,92.6,152.6,548.2,171.1
AD-028,adoption,adoptee_description_8,text,1,for the following reasons:,0.9,92.6,169.9,548.2,188.4
AD-028,adoption,adoptee_date_signed,date,1,Date:,0.9,79.2,198.6,201.6,217.1
AD-028,adoption,minor_mother_of_child,text,1,Mother of Child,0.9,345.6,198.6,548.2,217.1
AD-028,adoption,court_county_3,text,1,COUNTY OF,0.9,117.0,256.1,237.6,274.6
AD-028,adoption,adoptee_field,text,1,",                        .",0.9,345.6,256.1,483.1,274.6
AD-028,adoption,adoptee_field_2,text,1,",                        .",0.9,488.2,256.1,545.8,274.6
AD-028,adoption,adoptee_full_name,text,1,Then personally appeared the above-named,0.9,270.5,279.1,543.2,297.6
AD-028,adoption,adoptee_before_me,text,1,"Before me,",0.9,354.6,348.1,548.2,366.6
AD-028,adoption,adoptee_full_name_2,text,1,Print Name:,0.9,360.7,371.0,548.2,389.5
AD-028,adoption,adoptee_1_18_c_m_r_s_9_201_1,text,1,1 18-C M.R.S. § 9-201(1),0.9,57.6,468.1,201.6,486.6
AD-029,adoption,adoptee_full_name,text,0,Name of Adoptee,0.7,45.0,209.9,445.0,247.9
AD-029,adoption,adoptee_full_name_2,text,0,1. Birth name:,0.9,147.1,257.6,558.2,276.1
AD-029,adoption,adoptee_full_name_3,text,0,"2. Name after adoption, if different:",0.9,249.6,271.4,558.2,289.9
AD-029,adoption,adoptee_date_signed,date,0,3. Birthdate:,0.9,138.1,285.1,558.2,303.6
AD-029,adoption,adoptee_full_name_4,text,0,4. Tribal affiliation (name of tribe) :,0.9,248.1,299.1,558.2,317.6
AD-029,adoption,parent_full_name,text,0,1. Biological parent name:,0.9,205.3,340.4,558.2,358.9
AD-029,adoption,adoptee_address_street,text,0,Address:,0.9,132.8,354.1,558.2,372.6
AD-029,adoption,parent_full_name_2,text,0,2. Biological parent name:,0.9,205.3,368.1,558.2,386.6
AD-029,adoption,adoptee_address_street_2,text,0,Address:,0.9,132.8,381.9,558.2,400.4
AD-029,adoption,adoptee_full_name_5,text,0,1. Name:,0.9,122.1,423.1,558.2,441.6
AD-029,adoption,adoptee_address_street_3,text,0,Address:,0.9,132.8,437.1,558.2,455.6
AD-029,adoption,adoptee_full_name_6,text,0,2. Name:,0.9,122.1,450.9,558.2,469.4
AD-029,adoption,adoptee_address_street_4,text,0,Address:,0.9,132.8,464.6,558.2,483.1
AD-029,adoption,adoptee_full_name_7,text,0,Name:,0.9,104.1,519.9,558.2,538.4
AD-029,adoption,adoptee_address_street_5,text,0,Address:,0.9,114.8,533.7,558.2,552.2
AD-029,adoption,adoptee_phone,text,0,Telephone:,0.9,126.1,547.4,558.2,565.9
AD-029,adoption,adoptee_phone_2,text,0,Phone Number: _____________________________,0.7,54.0,712.1,454.0,741.9
AD-029,adoption,adoptee_email,text,0,Email: _____________________________________,0.7,45.0,723.6,445.0,741.9
AD-030,adoption,court_county,text,0,County:,0.9,89.6,59.8,198.1,78.3
AD-030,adoption,adoptee_location,text,0,LOCATION:,0.9,440.2,59.8,558.2,78.3
AD-030,adoption,case_number,text,0,Docket No.,0.9,104.8,74.3,198.1,92.8
AD-030,adoption,case_number_2,text,0,Docket No.,0.9,431.7,74.3,558.2,92.8
AD-030,adoption,adoptee_place_of_birth,text,0,Place of Birth:,0.9,130.1,414.4,522.2,432.9
AD-030,adoption,court_4_this_court_is_the_proper_venue_because,checkbox,0,4. This Court is the proper venue because:,0.7,67.5,458.1,81.0,471.6
AD-030,adoption,court_county_2,checkbox,0,Adoptee resides in this county; and/or,0.7,67.5,471.6,81.0,485.1
AD-030,adoption,adoptee_6_custody_proceedings_i_we_check_all_tha,checkbox,0,6. Custody Proceedings. I/We (check all that apply):,0.7,63.0,609.0,76.5,622.5
AD-030,adoption,adoptee_have_has_information_of_a_custody_procee,checkbox,0,have/has information of a custody proceeding concerning the adoptee pending in a court in Maine or some,0.7,63.0,639.0,76.5,652.5
AD-030,adoption,adoptee_know_s_of_a_person_not_a_party_to_this_c,radio,0,"know(s) of a person, not a party to this case, who has physical custody of the adoptee or claims to have",0.7,72.0,669.2,85.5,682.7
AD-030,adoption,minor_6_please_provide_an_explanation_of_the_c,text,1,6. Please provide an explanation of the circumstances of the child’s birth through assisted reproduction:,0.9,45.0,34.3,522.2,53.3
AD-030,adoption,minor_6_please_provide_an_explanation_of_the_c_2,text,1,6. Please provide an explanation of the circumstances of the child’s birth through assisted reproduction:,0.9,45.0,47.0,522.2,66.0
AD-030,adoption,adoptee_please_provide_an_explanation_of_the_cir,text,1,Please provide an explanation of the circumstances of the,0.9,45.0,59.5,522.2,78.5
AD-030,adoption,adoptee_please_provide_an_explanation_of_the_cir_2,text,1,Please provide an explanation of the circumstances of the,0.9,45.0,72.3,522.2,91.3
AD-030,adoption,adoptee_please_provide_an_explanation_of_the_cir_3,text,1,Please provide an explanation of the circumstances of the,0.9,45.0,84.8,522.2,103.8
AD-030,adoption,adoptee_please_provide_an_explanation_of_the_cir_4,text,1,Please provide an explanation of the circumstances of the,0.9,45.0,97.5,522.2,116.5
AD-030,adoption,adoptee_please_provide_an_explanation_of_the_cir_5,text,1,Please provide an explanation of the circumstances of the,0.9,45.0,110.3,522.2,129.3
AD-030,adoption,adoptee_please_provide_an_explanation_of_the_cir_6,text,1,Please provide an explanation of the circumstances of the,0.9,45.0,122.8,522.2,141.8
AD-030,adoption,adoptee_please_provide_an_explanation_of_the_cir_7,text,1,Please provide an explanation of the circumstances of the,0.9,45.0,135.5,522.2,154.5
AD-030,adoption,adoptee_field,text,1,,0.7,45.0,148.0,522.2,167.0
AD-030,adoption,adoptee_field_2,text,1,,0.7,45.0,160.8,522.2,179.8
AD-030,adoption,adoptee_field_3,text,1,,0.7,45.0,173.5,522.2,192.5
AD-030,adoption,adoptee_field_4,text,1,,0.7,45.0,186.1,522.2,205.1
AD-030,adoption,adoptee_field_5,text,1,,0.7,45.0,198.8,522.2,217.8
AD-030,adoption,petitioner_7_the_petitioner_s_hereby_attest_s_to_th,text,1,7 . The petitioner(s) HEREBY ATTEST(S) to the following information:,0.9,45.0,211.3,522.2,230.3
AD-030,adoption,petitioner_7_the_petitioner_s_hereby_attest_s_to_th_2,checkbox,1,7 . The petitioner(s) HEREBY ATTEST(S) to the following information:,0.7,45.0,254.8,58.5,268.3
AD-030,adoption,petitioner_each_petitioner_consented_to_the_child_s,checkbox,1,Each petitioner consented to the child’s birth through assisted reproduction; and,0.7,45.0,268.3,58.5,281.9
AD-030,adoption,petitioner_8_required_attachments_the_petitioner_s_,checkbox,1,8. Required Attachments. The petitioner(s) has/have attached the following documents:,0.7,45.0,307.1,58.5,320.6
AD-030,adoption,minor_a_copy_of_the_child_s_birth_certificate_,checkbox,1,A copy of the child’s birth certificate; and,0.7,45.0,320.6,58.5,334.1
AD-030,adoption,petitioner_a_copy_of_the_joint_petitioners_marriage,checkbox,1,A copy of the joint petitioners’ marriage certificate.,0.7,63.0,334.1,76.5,347.6
AD-030,adoption,petitioner_not_applicable_because_the_joint_petitio,checkbox,1,Not applicable because the joint petitioners are not married.,0.7,63.0,347.6,76.5,361.1
AD-030,adoption,adoptee_full_name,text,1,Name:,0.9,85.5,405.9,261.1,424.4
AD-030,adoption,adoptee_full_name_2,text,1,Name:,0.9,370.6,405.9,560.0,424.4
AD-030,adoption,adoptee_address_street,text,1,Address:,0.9,91.1,417.9,261.1,436.4
AD-030,adoption,adoptee_address_street_2,text,1,Address:,0.9,380.1,417.9,560.0,436.4
AD-030,adoption,adoptee_address_street_3,text,1,Address:,0.9,90.6,429.9,261.1,448.4
AD-030,adoption,adoptee_address_street_4,text,1,Address:,0.9,379.6,429.9,560.0,448.4
AD-030,adoption,adoptee_phone,text,1,Phone Number:,0.9,117.6,441.9,261.1,460.4
AD-030,adoption,adoptee_phone_2,text,1,Phone Number:,0.9,405.7,441.9,560.0,460.4
AD-030,adoption,adoptee_phone_3,text,1,Phone Number:,0.9,117.1,453.9,261.1,472.4
AD-030,adoption,adoptee_phone_4,text,1,Phone Number:,0.9,405.2,453.9,560.0,472.4
AD-030,adoption,petitioner_attorney_for_petitioner_s_if_any,text,1,"Attorney for Petitioner(s), if any:",0.9,84.8,477.4,261.1,495.9
AD-030,adoption,adoptee_phone_5,text,1,Phone Number:,0.9,369.9,477.4,560.0,495.9
AD-030,adoption,attorney_signature,signature,1,Signature of Attorney and Maine Bar Registration Number,0.9,44.0,505.4,261.1,523.9
AD-030,adoption,adoptee_full_name_3,text,1,Name:,0.9,85.5,528.9,261.1,547.4
AD-030,adoption,adoptee_address_street_5,text,1,Address:,0.9,91.1,540.9,261.1,559.4
AD-030,adoption,adoptee_address_street_6,text,1,Address:,0.9,90.6,552.9,261.1,571.4
AD-030,adoption,adoptee_phone_6,text,1,Phone Number:,0.9,117.6,564.9,261.1,583.4
AD-030,adoption,adoptee_phone_7,text,1,Phone Number:,0.9,117.1,577.0,261.1,595.5
AD-030,adoption,adoptee_email,text,1,Email:,0.9,84.8,589.0,261.1,607.5
AD-032,adoption,court_instructions_for_adoptions_filed_in_the_,text,0,Instructions for adoptions filed in the District Court:,0.9,48.8,180.6,305.8,199.1
AD-032,adoption,court_county,text,0,Instructions for adoptions filed in the Probate Court:,0.9,306.2,180.6,563.2,199.1
AD-032,adoption,adoptee_3_the_department_of_health_and_human_ser,text,0,3. The Department of Health and Human Services will,0.9,90.0,240.0,237.0,258.5
AD-032,adoption,adoptee_first_name,text,0,"Full name ( first, middle last ):",0.9,48.8,337.2,305.8,355.7
AD-032,adoption,adoptee_field,text,0,_________________________________________________,0.9,306.2,337.2,563.2,355.7
AD-032,adoption,adoptee_first_name_2,text,0,"Full name ( first, middle last ):",0.9,184.7,360.7,558.0,379.2
AD-032,adoption,adoptee_full_name,text,0,Aliases ( including maiden name ):,0.9,204.0,378.8,558.0,397.3
AD-032,adoption,adoptee_dob,date,0,Date of birth ( mm/dd/yyyy ):,0.9,178.8,396.8,558.0,415.3
AD-032,adoption,adoptee_address_street,text,0,Mailing address:,0.9,132.1,415.0,558.0,433.4
AD-032,adoption,adoptee_date_signed,date,0,Date:,0.9,76.7,617.2,198.0,635.6
AD-032,adoption,petitioner_signature,signature,0,Signature of petitioner,0.9,306.0,617.2,558.0,635.6
AD-032,adoption,adoptee_date_signed_2,date,0,Date:,0.9,76.7,653.4,198.0,671.9
AD-032,adoption,petitioner_signature_2,signature,0,Signature and bar number of attorney for petitioner,0.9,306.0,653.4,558.0,671.9
AD-032,adoption,adoptee_address_street_2,text,0,Address:,0.9,346.2,689.6,558.0,708.1
AD-032,adoption,adoptee_phone,text,0,Phone number:,0.9,306.0,701.8,558.0,720.2
AD-032,adoption,adoptee_phone_2,text,0,Phone number:,0.9,375.7,713.8,558.0,732.2
AD-GS-292,adoption,court_county,text,0,County:,0.9,74.2,87.7,216.0,106.2
AD-GS-292,adoption,adoptee_location,text,0,Location:,0.9,404.9,87.7,540.0,106.2
AD-GS-292,adoption,case_number,text,0,Docket No.:,0.9,92.5,100.4,216.0,118.9
AD-GS-292,adoption,case_number_2,text,0,Docket No.:,0.9,416.5,100.4,540.0,118.9
AD-GS-292,adoption,adoptee_in_re,checkbox,0,IN RE: ___________________________,0.7,37.1,146.3,47.4,156.6
AD-GS-292,adoption,petitioner_plaintiff,text,0,Plaintiff,0.9,51.4,176.3,216.0,194.8
AD-GS-292,adoption,petitioner_plaintiff_2,checkbox,0,Plaintiff,0.7,37.1,184.2,47.4,194.5
AD-GS-292,adoption,respondent_defendant,text,0,Defendant,0.9,49.6,214.2,216.0,232.7
AD-GS-292,adoption,adoptee_i,text,0,"I,",0.9,45.1,252.2,216.0,270.7
AD-GS-292,adoption,parent_parental_rights_and_responsibilities,checkbox,0,Parental Rights and Responsibilities,0.7,73.1,291.5,83.4,301.8
AD-GS-292,adoption,adoptee_divorce,checkbox,0,Divorce,0.7,289.1,291.5,299.4,301.8
AD-GS-292,adoption,adoptee_adoption,checkbox,0,Adoption,0.7,73.1,310.4,83.4,320.8
AD-GS-292,adoption,adoptee_paternity,checkbox,0,Paternity,0.7,289.1,310.4,299.4,320.8
AD-GS-292,adoption,adoptee_protective_custody,checkbox,0,Protective Custody,0.7,73.1,329.5,83.4,339.8
AD-GS-292,adoption,guardian_guardianship,checkbox,0,Guardianship,0.7,289.1,329.5,299.4,339.8
AD-GS-292,adoption,adoptee_other,text,0,Other:,0.9,334.2,340.4,540.0,358.9
AD-GS-292,adoption,adoptee_juvenile,checkbox,0,Juvenile,0.7,73.1,348.4,83.4,358.7
AD-GS-292,adoption,adoptee_other_2,checkbox,0,Other:,0.7,289.1,348.4,299.4,358.7
AD-GS-292,adoption,adoptee_date,date,0,A hearing in this case is scheduled for (mm/dd/yyyy),0.9,269.0,365.6,396.0,384.1
AD-GS-292,adoption,adoptee_at,text,0,at,0.9,409.4,365.6,468.0,384.1
AD-GS-292,adoption,adoptee_a_m,checkbox,0,a.m.,0.7,471.8,373.6,482.2,383.9
AD-GS-292,adoption,adoptee_a_m_2,checkbox,0,a.m.,0.7,508.9,373.6,519.2,383.9
AD-GS-292,adoption,adoptee_first_name,text,0,First,0.9,104.0,500.2,540.0,518.6
AD-GS-292,adoption,adoptee_address_street,text,0,Physical Address:,0.9,72.0,550.8,540.0,569.3
AD-GS-292,adoption,adoptee_address_street_2,text,0,Physical Address:,0.9,153.8,563.4,540.0,581.9
AD-GS-292,adoption,adoptee_dob,date,0,Date of Birth: (mm/dd/yyyy),0.9,198.4,588.8,324.0,607.3
AD-GS-292,adoption,adoptee_first_name_2,text,0,First,0.9,104.0,626.4,540.0,644.9
AD-GS-292,adoption,adoptee_address_street_3,text,0,Physical Address:,0.9,72.0,676.9,540.0,695.4
AD-GS-292,adoption,adoptee_address_street_4,text,0,Physical Address:,0.9,153.8,689.6,540.0,708.1
AD-GS-292,adoption,adoptee_dob_2,date,0,Date of Birth: (mm/dd/yyyy),0.9,198.4,715.0,324.0,733.4
AD-GS-292,adoption,adoptee_full_name,text,1,Name:,0.9,104.0,149.6,540.0,168.1
AD-GS-292,adoption,parent_parent_2,text,1,Parent #2:,0.9,72.0,200.3,540.0,218.8
AD-GS-292,adoption,adoptee_full_name_2,text,1,Name:,0.9,104.0,231.6,540.0,250.1
AD-GS-292,adoption,minor_reunification_of_the_child_with,text,1,Reunification of the Child with:,0.9,72.0,282.4,540.0,300.8
AD-GS-292,adoption,minor_reunification_of_the_child_with_2,checkbox,1,Reunification of the Child with:,0.7,73.1,321.4,83.4,331.7
AD-GS-292,adoption,parent_parent_1_is_not_viable_under_maine_law_b,radio,1,Parent #1 is not viable under Maine law because of:,0.7,109.1,334.1,119.4,344.4
AD-GS-292,adoption,adoptee_abuse_as_defined_by_22_m_r_s_4002_1,radio,1,"Abuse, as defined by 22 M.R.S. § 4002(1);",0.7,109.1,346.7,119.4,357.0
AD-GS-292,adoption,adoptee_neglect_as_defined_by_22_m_r_s_4002_1,radio,1,"Neglect, as defined by 22 M.R.S. § 4002(1);",0.7,109.1,359.4,119.4,369.7
AD-GS-292,adoption,adoptee_abandonment_as_defined_by_22_m_r_s_4002_,radio,1,"Abandonment, as defined by 22 M.R.S. § 4002(1-A); or",0.7,109.1,372.0,119.4,382.3
AD-GS-292,adoption,parent_parent_2_is_not_viable_under_maine_law_b,checkbox,1,Parent #2 is not viable under Maine law because of:,0.7,73.1,397.3,83.4,407.6
AD-GS-292,adoption,parent_parent_2_is_not_viable_under_maine_law_b_2,radio,1,Parent #2 is not viable under Maine law because of:,0.7,109.1,409.9,119.4,420.2
AD-GS-292,adoption,adoptee_abuse_as_defined_by_22_m_r_s_4002_1_2,radio,1,"Abuse, as defined by 22 M.R.S. § 4002(1);",0.7,109.1,422.6,119.4,433.0
AD-GS-292,adoption,adoptee_neglect_as_defined_by_22_m_r_s_4002_1_2,radio,1,"Neglect, as defined by 22 M.R.S. § 4002(1);",0.7,109.1,435.2,119.4,445.6
AD-GS-292,adoption,adoptee_abandonment_as_defined_by_22_m_r_s_4002__2,radio,1,"Abandonment, as defined by 22 M.R.S. § 4002(1-A); or",0.7,109.1,448.0,119.4,458.3
AD-GS-292,adoption,adoptee_pursuant_to_22_m_r_s_4002_1_c_and_19_a_m,checkbox,1,"Pursuant to 22 M.R.S. § 4002(1-C) and 19-A M.R.S. § 1653(3), it is not in the best interest of the",0.7,73.1,466.6,83.4,476.9
AD-GS-292,adoption,minor_child_ren_to_be_returned_to_specify_coun,text,1,Child(ren) to be returned to (specify country or countries),0.9,328.9,471.2,540.0,489.7
AD-GS-292,adoption,adoptee_additional_findings_or_conclusions_reque,text,1,Additional findings or conclusions requested:,0.9,72.0,515.2,540.0,533.6
AD-GS-292,adoption,adoptee_additional_findings_or_conclusions_reque_2,text,1,Additional findings or conclusions requested:,0.9,72.0,527.9,540.0,546.4
AD-GS-292,adoption,adoptee_additional_findings_or_conclusions_reque_3,text,1,Additional findings or conclusions requested:,0.9,72.0,540.5,540.0,559.0
AD-GS-292,adoption,court_wherefore_i_request_that_the_court_enter,text,1,"WHEREFORE, I request that the Court enter the special findings of fact and conclusions of law.",0.9,72.0,553.2,540.0,571.7
AD-GS-292,adoption,adoptee_signature,signature,1,Signature of moving party,0.9,36.0,603.7,324.0,622.2
AD-GS-292,adoption,adoptee_date_signed,date,1,Date ( mm/dd/yyyy ):,0.9,35.6,625.4,130.8,643.9
AD-GS-292,adoption,adoptee_date_signed_2,date,1,Date ( mm/dd/yyyy ):,0.9,131.3,625.4,357.2,643.9
AD-GS-292,adoption,adoptee_field,text,1,,0.7,357.7,625.4,576.2,643.9
AD-GS-292,adoption,adoptee_date_signed_3,date,1,Date ( mm/dd/yyyy ):,0.9,130.8,639.2,357.2,657.7
AD-GS-292,adoption,adoptee_address_street_5,text,1,Address:,0.9,130.8,652.8,357.2,671.3
AD-GS-292,adoption,adoptee_address_street_6,text,1,Address:,0.9,130.8,666.4,357.2,684.8
AD-GS-292,adoption,adoptee_phone,text,1,Phone Number:,0.9,130.8,680.0,357.2,698.5
AD-GS-292,adoption,adoptee_phone_2,text,1,Phone Number:,0.9,130.8,693.6,357.2,712.1
AD-GS-292,adoption,adoptee_ad_fm_gs_jv_pa_pc_292_rev_08_24,text,1,"AD-FM-GS-JV-PA-PC-292, Rev. 08/24",0.9,130.8,707.2,357.2,725.6
AD-GS-292,adoption,adoptee_email,text,1,Email:,0.9,35.6,714.6,130.8,733.1
AD-GS-292,adoption,adoptee_ad_fm_gs_jv_pa_pc_292_rev_08_24_2,text,1,"AD-FM-GS-JV-PA-PC-292, Rev. 08/24",0.9,130.6,714.6,357.2,733.1
AD-GS-292,adoption,adoptee_email_2,text,1,Email:,0.9,357.0,714.6,576.2,733.1
AD-GS-292,adoption,attorney_signature,signature,2,Signature of Attorney and Maine Bar Registration Number,0.9,36.0,100.4,324.0,118.9
AD-GS-292,adoption,adoptee_date_signed_4,date,2,Date ( mm/dd/yyyy ):,0.9,35.6,122.0,130.8,140.5
AD-GS-292,adoption,adoptee_date_signed_5,date,2,Date ( mm/dd/yyyy ):,0.9,131.3,122.0,357.2,140.5
AD-GS-292,adoption,attorney_signature_2,signature,2,Signature of Attorney and Maine Bar Registration Number,0.9,357.7,122.0,576.2,140.5
AD-GS-292,adoption,adoptee_date_signed_6,date,2,Date ( mm/dd/yyyy ):,0.9,130.8,135.8,357.2,154.3
AD-GS-292,adoption,adoptee_address_street_7,text,2,Address:,0.9,130.8,149.4,357.2,167.9
AD-GS-292,adoption,adoptee_address_street_8,text,2,Address:,0.9,130.8,163.1,357.2,181.6
AD-GS-292,adoption,adoptee_phone_3,text,2,Phone Number:,0.9,130.8,176.6,357.2,195.1
AD-GS-292,adoption,adoptee_phone_4,text,2,Phone Number:,0.9,130.8,190.2,357.2,208.7
AD-GS-292,adoption,adoptee_email_3,text,2,Email:,0.9,130.8,203.9,357.2,222.4
AD-GS-292,adoption,adoptee_email_4,text,2,Email:,0.9,35.6,212.3,130.8,230.8
AD-GS-292,adoption,adoptee_email_5,text,2,Email:,0.9,130.6,212.3,357.2,230.8
AD-GS-292,adoption,adoptee_email_6,text,2,Email:,0.9,357.0,212.3,576.2,230.8
AD-GS-292,adoption,attorney_attorney_at_law,checkbox,2,Attorney at Law,0.7,289.1,405.1,299.4,415.4
AD-GS-292,adoption,attorney_attorney_at_law_2,checkbox,2,Attorney at Law,0.7,379.3,405.1,389.6,415.4
AD-GS-292,adoption,adoptee_notary_public,checkbox,2,Notary Public,0.7,458.8,405.1,469.1,415.4
AD-GS-292,adoption,court_register,checkbox,2,Register,0.7,513.6,405.1,523.9,415.4
AD-GS-292,adoption,adoptee_a_true_copy_attest,text,2,"A True Copy, Attest",0.9,128.5,424.3,288.0,442.8
AD-GS-292,adoption,adoptee_clerk,checkbox,2,Clerk,0.7,145.1,444.8,155.4,455.2
AD-GS-292,adoption,adoptee_clerk_2,checkbox,2,Clerk,0.7,187.7,444.8,198.0,455.2
AF-101,affidavits,court_county,text,0,COUNTY PROBATE COURT,0.9,54.0,108.2,159.1,126.7
AF-101,affidavits,case_number,text,0,DOCKET NO.,0.9,404.4,108.2,522.0,126.7
AF-101,affidavits,petitioner_in_re,text,0,In Re:,0.9,81.1,142.6,306.4,161.0
AF-101,affidavits,minor_child_was_the_subject_of_an_order_issued,text,0,child was the subject of an order issued by Maine District,0.9,322.3,380.3,517.6,398.9
AF-101,affidavits,minor_middle_name,date,0,"1. Name, date of birth, and address of minor child(ren):",0.9,54.0,395.2,516.0,413.2
AF-101,affidavits,minor_first_name,date,0,"2. Name, date of birth, address and telephone number of child(ren)’s first legal parent:",0.9,54.0,435.0,516.0,453.0
AF-101,affidavits,minor_full_name,date,0,"3. Name, date of birth, address and telephone number of child(ren)’s second legal parent:",0.9,54.0,474.8,516.0,492.8
AF-101,affidavits,petitioner_full_name,date,0,"Name, date of birth, address and telephone number of",0.9,433.6,499.7,512.2,518.3
AF-101,affidavits,guardian_full_name,date,0,"4. Name, date of birth, address and telephone number of child(ren)’s guardian:",0.9,54.0,514.7,522.0,532.7
AF-101,affidavits,petitioner_full_name_2,date,0,"Name, date of birth, address and telephone number of",0.9,391.7,539.5,506.5,558.1
AF-101,affidavits,petitioner_full_name_3,date,0,"5. Name, date of birth, address and telephone number of Petitioner(s):",0.9,54.0,554.5,516.0,572.5
AF-101,affidavits,guardian_full_name_2,text,0,", state under oath, that I know of no guardianship, adoption, name",0.9,270.2,579.4,535.0,598.0
AF-101,affidavits,petitioner_7_i,text,0,"7. I,",0.9,72.5,607.0,248.9,625.6
AF-101,affidavits,petitioner_8_i,text,0,"8. I,",0.9,73.7,662.0,251.3,680.6
AF-101,affidavits,petitioner_9_i,text,0,"9. I,",0.9,72.5,717.2,248.8,735.8
AF-101,affidavits,petitioner_10_i,text,1,"10. I,",0.9,79.3,59.5,256.3,78.1
AF-101,affidavits,minor_case_concerning_the_child_ren_pending_in,text,1,"case  concerning the child(ren) pending in that court, and no case ever transferred.",0.9,279.5,223.4,363.6,242.0
AF-101,affidavits,petitioner_checked_with_the_clerk_of_the,text,1, Checked with the clerk of the,0.9,264.7,251.0,369.0,269.6
AF-101,affidavits,ward_middle_name,text,1,"cases in District Court relating to parental rights termination, award of parental rights to a third party,",0.9,199.8,278.0,268.6,296.5
AF-101,affidavits,court_full_name,text,1,Court case name is,0.9,381.8,304.2,480.6,322.7
AF-101,affidavits,case_number_2,text,1,"guardianship, and/or adoption, and that case docket number is and District",0.9,200.3,318.2,558.1,336.8
AF-101,affidavits,court_district_court_that_currently_affects_th,text,1,District Court that currently affects the care and custody of the,0.9,78.5,343.4,213.7,362.0
AF-101,affidavits,court_district_court_that_currently_affects_th_2,text,1,District Court that currently affects the care and custody of the,0.9,54.0,357.2,222.0,375.8
AF-101,affidavits,petitioner_date_signed,date,1,Date,0.9,54.0,523.9,276.0,541.9
AF-101,affidavits,petitioner_field,text,1,,0.7,306.0,523.9,498.0,541.9
AF-101,affidavits,petitioner_address_state,text,1,STATE OF MAINE,0.9,124.9,576.5,275.4,595.1
AF-101,affidavits,petitioner_the_petitioner_personally_appeared_and_m,text,1,", the Petitioner, personally appeared and made oath that the",0.9,90.0,604.0,258.0,622.6
AF-101,affidavits,petitioner_date_signed_2,date,1,Dated:,0.9,86.0,659.2,275.0,677.8
AF-101,affidavits,petitioner_upon_petitioner_s_information_and_belief,text,1,"upon Petitioner’s information and belief, that Petitioner believes the same to be true.",0.9,348.0,659.2,504.4,677.8
AF-102,affidavits,petitioner_date_signed,date,0,Dated:,0.9,89.0,399.0,234.0,417.6
AF-102,affidavits,petitioner_field,text,0,_________________________,0.9,456.0,550.8,522.0,569.4
AF-102,affidavits,petitioner_1_18_c_m_r_s_3_1201,text,0,1 18-C M.R.S. § 3-1201.,0.9,54.0,701.5,198.0,720.4
AF-103,affidavits,court_county,text,0,COUNTY PROBATE COURT,0.9,85.0,102.7,193.0,121.3
AF-103,affidavits,case_number,text,0,DOCKET NO.,0.9,445.4,102.7,535.0,121.3
AF-103,affidavits,petitioner_am_over_the_age_of_18_and_am_a_resident_,text,0,", am over the age of 18 and am a resident of",0.9,96.8,199.2,312.0,217.8
AF-103,affidavits,court_county_2,text,0,in the County of,0.9,90.0,213.0,344.8,231.6
AF-103,affidavits,petitioner_am_over_the_age_of_18_and_am_a_resident__2,text,0,", am over the age of 18 and am a resident of",0.9,422.5,213.0,516.0,231.6
AF-103,affidavits,petitioner_under_penalty_of_perjury_i_hereby_affirm,text,0,"Under penalty of perjury, I hereby affirm that:",0.9,310.8,226.8,519.0,245.4
AF-103,affidavits,minor_middle_name,text,0, I have the following minor children (included ages for children),0.7,126.0,359.6,526.0,395.5
AF-103,affidavits,petitioner_former_spouse,text,0,former spouse.,0.9,125.0,532.6,272.8,551.2
AF-103,affidavits,petitioner_affiant,text,0,Affiant,0.9,312.0,532.6,524.8,551.2
AF-103,affidavits,petitioner_ss,text,0,", ss.",0.9,161.3,587.8,265.0,606.4
AF-103,affidavits,petitioner_address_state,text,0,"penalty of perjury, affirmed the truth of the foregoing statement and acknowledged",0.9,302.9,619.9,427.0,638.5
AF-103,affidavits,petitioner_and_deed,text,0,and deed.,0.9,125.0,688.9,272.8,707.5
AF-103,affidavits,petitioner_notary_public,text,0,Notary Public,0.9,342.0,688.9,524.8,707.5
AF-104,affidavits,court_county,text,0,COUNTY PROBATE COURT,0.9,54.0,97.4,162.0,115.9
AF-104,affidavits,case_number,text,0,DOCKET NO.,0.9,368.5,97.4,450.0,115.9
AF-104,affidavits,petitioner_i,text,0,"I,",0.9,98.3,154.9,234.0,173.4
AF-104,affidavits,petitioner_i_2,text,0,"I,",0.9,98.3,178.0,198.0,196.4
AF-104,affidavits,petitioner_reside_in,text,0,", reside in",0.9,239.8,178.0,414.0,196.4
AF-104,affidavits,petitioner_the_interested_party_whose_whereabouts_a,text,0,The interested party whose whereabouts are unknown is,0.9,317.2,200.9,522.0,219.4
AF-104,affidavits,petitioner_last_name,text,0,The last known whereabouts of this person is:,0.9,276.0,223.9,522.0,242.4
AF-104,affidavits,petitioner_date_signed,date,0,Dated:,0.9,83.2,430.9,234.0,449.4
AF-104,affidavits,petitioner_field,text,0,_________________________,0.9,431.0,545.9,486.0,564.4
AF-104,affidavits,petitioner_1_see_gaeth_v_deacon_2009_me_9_964_a_2d_,text,0,"1 See Gaeth v. Deacon, 2009 ME 9, 964 A.2d 621 (2009) regarding efforts required to satisfy “diligent search” requirement.",0.9,54.0,701.5,198.0,720.4
AF-104,affidavits,petitioner_field_2,text,1,,0.7,54.0,136.3,553.1,154.8
AF-104,affidavits,petitioner_field_3,text,1,,0.7,54.0,288.1,558.0,306.6
