field_id,label,widget_id,type,data_type,category,subcategory,slot_group,slot_index,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
transferees_address_7,Transferees Address 7,W033,text,text,narrative_derived,repeating_slot,transferees,7,20,yellow,,Y,,llm_over_narrative,
transferees_property_7,Transferees Property 7,W034,text,text,narrative_derived,repeating_slot,transferees,7,20,yellow,,Y,,llm_over_narrative,
transferees_name_8,Transferees Name 8,W035,text,text,narrative_derived,repeating_slot,transferees,8,20,yellow,,Y,,llm_over_narrative,
transferees_address_8,Transferees Address 8,W036,text,text,narrative_derived,repeating_slot,transferees,8,20,yellow,,Y,,llm_over_narrative,
transferees_property_8,Transferees Property 8,W037,text,text,narrative_derived,repeating_slot,transferees,8,20,yellow,,Y,,llm_over_narrative,
filing_date,Filing Date,W038,date,date,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
petitioner_signature,Petitioner Signature,W039,text,signature,signature,petitioner_signature,,,5,green,,,Y,wet_ink,
attorney_name,Attorney Name,W040,text,person_name,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_address,Attorney Address,W041,text,address,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_phone,Attorney Phone,W043,text,phone,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_bar_number,Attorney Bar Number,W044,text,bar_number,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
attorney_email,Attorney Email,W045,text,email,party_attr,attorney,,,0,green,Y,,,attorney_record.attorney,
petitioner_entitled,Petitioner Entitled,,enabler,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
augmented_estate_value_finding,Augmented Estate Value Finding,,enabler,text,other,unclassified,,,30,yellow,,Y,Y,triage,
augmented_estate_value_finding_amount,Augmented Estate Value Finding Amount,,currency,currency,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
transferees_control,Transferees Control,,enabler,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
exceptions,Exceptions,W050,text,text,narrative_derived,free_text,,,5,green,,Y,,llm_over_narrative,
elective_share_determined,Elective Share Determined,,enabler,text,narrative_derived,free_text,,,17,yellow,,Y,,llm_over_narrative,
